brand,name,fragrantica_url,gender,concentration,release_year,main_accords,notes_top,notes_heart,notes_base,notes_undifferentiated,longevity,sillage,season_winter_votes,season_spring_votes,season_summer_votes,season_fall_votes,day_votes,night_votes,fragrantica_rating
byredo,Fantastic Man,https://www.fragrantica.com/perfume/Byredo/Fantastic-Man-6688.html,homme,Eau de Cologne,,"aromatic;warm spicy;anis;fresh spicy;soft spicy;woody;earthy;citrus;lavender;floral","Star Anise;Bergamot;Cardamom","Lavender;Incense;Geranium","Vetiver;Oakmoss;Patchouli",,,,6,14,7,6,15,5,3.95
byredo,Flowerhead,https://www.fragrantica.com/perfume/Byredo/Flowerhead-23881.html,unisexe,,2014,"white floral;green;tuberose;musky;amber;animalic;powdery",,,,,,,,,,,,,3.52
byredo,Green,https://www.fragrantica.com/perfume/Byredo/Green-3574.html,unisexe,,2008,"white floral;aromatic;herbal;fruity;almond;powdery;musky;violet;floral;citrus","Petitgrain;Sage","Honeysuckle;Violet;Jasmine;Rose","Almond;Musk;Tonka Bean",,,,14,89,71,30,93,16,3.95
byredo,Gypsy Water,https://www.fragrantica.com/perfume/Byredo/Gypsy-Water-3575.html,unisexe,Eau de Parfum,2008,"woody;aromatic;fresh spicy;citrus;powdery;vanilla;amber;balsamic;warm spicy","Juniper;Lemon;Bergamot;Pepper","Pine needles;Incense;Orris Root","Vanilla;Sandalwood;Amber",,,,1400,3300,3000,2800,3600,1200,3.98
byredo,Heliotropia,https://www.fragrantica.com/perfume/Byredo/Heliotropia-40277.html,unisexe,,2016,"white floral;powdery;amber;woody;vanilla;smoky;almond;floral;balsamic;lactonic",,,,"Heliotrope;Jasmine Sambac;Incense;Woody Notes;Gardenia",,,12,22,10,16,22,9,3.86
byredo,Inflorescence,https://www.fragrantica.com/perfume/Byredo/Inflorescence-17798.html,femme,Eau de Parfum,2013,"white floral;floral;fresh;green;citrus","Pink Freesia;Rose","Lily-of-the-Valley;Magnolia",Jasmine,,,,75,796,506,117,700,85,3.86
byredo,La Tulipe,https://www.fragrantica.com/perfume/Byredo/La-Tulipe-8441.html,femme,Eau de Parfum,2010,"floral;green;soft spicy;fruity;aromatic","Freesia;Cyclamen;Rhuburb",pink tulip,"Green Notes;Vetyver;Woodsy Notes",,,,299,2700,1400,413,2200,266,4.07
byredo,Late Lunch,https://www.fragrantica.com/perfume/Byredo/Late-Lunch-136491.html,unisexe,Eau de Parfum,2026,"aromatic;woody;green;salty;citrus;balsamic;marine;fresh spicy",,,,"Salt;Galbanum;Cedar;Mastic or Lentisque;Rosemary;Mandarin;Ambrox Super;Lemon;Orange Blossom;Helvetolide;Pink Pepper",,,2,3,5,2,3,1,3.14
byredo,Lil Fleur,https://www.fragrantica.com/perfume/Byredo/Lil-Fleur-60487.html,unisexe,Eau de Parfum,2020,"rose;leather;animalic;citrus;warm spicy;fruity;aromatic;woody;green;soft spicy","Saffron;Cassis;Tangerine","Damask Rose;Leather","Ambergris;Woody Notes;Vanilla",,,,94,246,120,192,242,124,3.51
byredo,M/Mink,https://www.fragrantica.com/perfume/Byredo/M-Mink-10758.html,unisexe,,2010,"amber;aldehydic;patchouli;warm spicy;marine;smoky;honey;balsamic;fresh;woody",,,,"Aldehydes;Incense;Patchouli Leaf;Sea Notes;Honey;Amber;Floral Notes",,,158,118,58,181,131,152,3.45
